google_index,domain_registration_length,page_rank,safe_anchor,nb_www,ratio_extRedirection,avg_words_raw,ratio_digits_url,nb_dots,ratio_digits_host,domain_age,domain_in_title,ratio_extHyperlinks,longest_words_raw,shortest_word_host,nb_hyperlinks,ratio_intHyperlinks,longest_word_path,length_hostname,avg_word_path,length_words_raw,phish_hints,shortest_word_path,nb_hyphens,web_traffic,char_repeat,links_in_tags,nb_slash,status
1,0,2,0.0,1,0.4375,9.9,0.415204678,5,0.0,-1,1,0.516129032,34,3,31,0.483870968,34,19,10.21428571,30,1,2,6,1554194,17,66.66666667,5,1
1,177,2,0.0,0,0.0,7.666666667,0.131578947,2,0.172413793,189,1,0.0,9,6,3,1.0,0,29,0.0,3,0,0,1,0,1,100.0,3,1
1,7,5,25.92592593,1,0.333333333,6.0,0.0,2,0.0,6203,1,0.304054054,14,3,148,0.6959459459999999,7,22,5.285714286,9,2,4,5,38365,3,44.82758621,4,0
0,204,10,0.0,1,0.074074074,4.5,0.0,2,0.0,5639,0,0.509433962,7,3,53,0.490566038,4,15,4.0,4,0,4,0,2,3,58.33333333,4,0
1,42,2,0.0,1,0.0,5.333333333,0.0,3,0.0,1785,1,0.0,9,3,0,0.0,9,17,5.1428571430000005,9,0,2,1,7811868,5,0.0,6,1
1,873,5,56.14035088,0,0.64,6.0,0.051282051,2,0.0,6431,0,0.347222222,9,5,72,0.6527777779999999,9,18,5.5,4,0,2,0,15489,0,100.0,4,0
0,302,4,46.66666667,1,0.0,5.0,0.0,2,0.0,2254,0,0.040247678,7,3,323,0.959752322,0,15,0.0,2,0,0,0,219358,3,97.5308642,3,0
0,0,3,85.0,1,0.285714286,6.5,0.0,2,0.0,-1,0,0.132075472,10,3,53,0.867924528,0,17,0.0,2,0,0,0,543542,4,90.90909091,3,0
0,245,6,0.0,0,0.0,3.666666667,0.128205128,2,0.0,9253,1,0.0,6,3,0,0.0,6,7,3.8,6,0,3,0,21542,0,0.0,6,0
1,18,0,0.0,1,0.0,9.6,0.35483871,3,0.0,5825,1,0.0,32,3,0,0.0,32,22,32.0,5,0,32,1,0,5,0.0,3,1
1,292,1,0.0,0,0.142857143,5.2,0.0,2,0.0,1899,1,0.1707317069999999,9,9,41,0.8292682929999999,6,13,4.25,5,2,3,1,507771,1,83.33333333,4,1
1,374,5,14.28571429,0,0.846153846,13.0,0.0,2,0.0,7295,1,0.928571429,18,8,14,0.071428571,0,31,0.0,2,0,0,0,0,0,0.0,3,1
0,262,3,50.0,1,1.0,5.833333333,0.0,3,0.0,4120,1,0.125,9,3,8,0.875,7,26,5.0,6,0,4,2,632334,3,100.0,3,0
1,366,5,95.0,1,1.038461538,5.125,0.06779661,2,0.0,3650,0,0.117293233,8,3,665,0.8827067670000001,8,12,5.5,8,0,3,3,7053,3,100.0,5,0
0,3483,6,75.0,1,0.0,5.5,0.0,3,0.0,8044,1,0.103896104,12,3,77,0.896103896,8,20,4.5,6,0,1,0,2580,3,0.0,5,0
1,0,0,0.0,1,0.285714286,9.25,0.057692308,2,0.04,6831,1,0.067961165,18,2,103,0.932038835,18,25,18.0,4,0,18,1,0,3,81.81818182,4,1
1,114,0,44.44444444,0,0.3125,5.6,0.0,2,0.0,3904,1,0.761904762,11,11,21,0.238095238,7,15,4.25,5,0,2,1,0,0,0.0,4,1
1,278,3,10.0,0,0.16,7.5,0.127659574,3,0.071428571,4183,1,0.8771929820000001,30,8,57,0.122807018,7,42,4.625,10,0,2,4,0,6,0.0,5,1
0,519,3,83.33333333,1,0.0,7.333333333,0.0,4,0.0,2403,0,0.012987013,15,3,77,0.987012987,15,15,8.5,6,0,3,0,62284,4,100.0,4,0
0,0,2,12.5,0,0.3,6.0,0.0,1,0.0,-1,0,0.19047619,6,6,105,0.80952381,0,11,0.0,1,0,0,0,1111694,0,85.71428571,2,0
0,3353,7,0.0,0,0.0,16.45454545,0.132352941,2,0.0,7968,1,0.4166666670000001,65,7,12,0.583333333,65,27,17.66666667,11,1,1,1,892,2,40.0,5,1
0,2975,10,0.0,0,0.0,7.3,0.159574468,7,0.0,8346,0,1.0,19,5,1,0.0,19,24,7.857142857,10,1,3,0,1,2,0.0,4,1
1,170,0,0.0,0,0.0,5.2,0.0,4,0.0,-1,1,0.05,7,3,20,0.95,0,33,0.0,5,0,0,1,0,1,87.5,3,1
1,307,0,0.0,0,0.0,3.0,0.1578947369999999,2,0.272727273,1154,1,0.0,5,1,45,1.0,0,11,0.0,2,0,0,0,0,0,100.0,3,1
1,44,0,0.0,0,0.0,5.25,0.028571429,2,0.045454545,3608,1,0.0,14,3,0,0.0,3,22,2.0,4,0,1,1,0,0,0.0,3,1
1,51,2,60.0,0,0.052631579,6.571428571,0.0,3,0.0,2870,1,0.826086957,22,22,23,0.173913043,9,26,4.0,7,0,3,0,0,1,0.0,6,1
1,237,0,0.0,1,0.0,6.166666667,0.075471698,2,0.0,5972,1,0.0,13,3,0,0.0,7,21,5.25,6,0,3,0,0,5,0.0,6,1
1,228,5,25.0,0,0.176470588,4.818181818,0.0,4,0.0,5616,1,0.80952381,9,1,21,0.19047619,9,44,4.75,11,1,1,3,0,2,0.0,6,1
1,0,3,0.0,0,0.0,11.5,0.114285714,2,0.148148148,6381,1,1.0,15,8,24,0.0,0,27,0.0,2,0,0,0,0,0,0.0,2,1
0,2974,10,0.0,2,0.0,5.0,0.066666667,4,0.0,8348,1,0.0,40,3,0,0.0,40,14,5.032258065,33,0,1,1,1,15,0.0,3,1
0,1384,5,43.47826087,0,0.285714286,7.25,0.0,1,0.0,4825,1,0.128440367,9,9,109,0.871559633,8,13,6.666666667,4,0,5,2,128305,1,100.0,3,0
1,343,0,0.0,0,0.0,18.71428571,0.4866666670000001,5,0.0,4405,1,0.0,88,3,8,1.0,88,40,32.66666667,7,0,3,0,0,17,0.0,4,1
1,161,2,0.0,1,0.0,5.75,0.0,3,0.0,570,1,0.0,14,3,0,0.0,4,22,3.0,4,0,2,1,0,3,0.0,4,1
1,0,2,70.0,1,0.0,5.0,0.0,2,0.0,3381,1,0.757575758,8,3,33,0.242424242,6,15,4.857142857,9,2,3,1,6240092,3,0.0,9,1
0,433,3,0.0,1,0.0,5.642857143,0.160377358,4,0.0,4681,1,0.0,12,3,0,0.0,12,20,5.5,14,0,1,4,4701900,6,0.0,7,1
0,0,0,100.0,0,0.0,6.666666667,0.0,2,0.0,-1,0,0.019230769,9,7,52,0.980769231,4,20,4.0,3,0,4,0,5496959,0,85.71428571,4,1
0,901,7,63.92694064,0,0.291139241,5.0,0.0,2,0.0,7133,0,0.096107056,13,2,822,0.903892944,13,16,4.857142857,9,0,2,0,12,1,100.0,4,0
1,266,2,70.0,1,0.0,4.1,0.033333333,3,0.142857143,2290,1,0.757575758,7,3,33,0.242424242,7,14,3.875,10,3,2,1,10725245,3,0.0,8,1
1,200,0,0.0,0,1.0,6.0,0.0,1,0.0,896,1,0.142857143,10,10,7,0.857142857,2,14,2.0,2,0,2,0,0,0,100.0,4,1
0,1865,5,11.94029851,1,0.014705882,6.25,0.128205128,2,0.0,6901,1,0.373626374,13,3,182,0.626373626,5,21,4.5,4,0,4,0,11507,5,72.22222222,4,0
0,118,4,89.74358974,1,0.5,3.833333333,0.0,3,0.0,3899,0,0.029850746,5,3,335,0.970149254,5,15,4.333333333,6,0,3,1,207904,3,94.73684211,4,0
1,213,0,0.0,0,0.0,6.533333333,0.023255814,2,0.0,-2,1,0.090909091,15,4,11,0.909090909,15,8,6.714285714,15,0,1,1,9675493,0,100.0,6,1
0,342,5,31.57894737,1,0.481481481,4.857142857,0.0,2,0.0,9224,0,0.192857143,8,3,280,0.807142857,8,15,4.8,7,0,2,2,18386,3,92.85714286,5,0
1,0,0,0.0,0,0.0,3.222222222,0.3666666670000001,3,0.7857142859999999,-1,1,0.0,7,2,0,0.0,7,14,3.6,9,0,2,0,0,2,0.0,4,1
0,586,8,33.33333333,0,0.075,9.5,0.0,2,0.0,7449,1,0.380952381,10,9,105,0.6190476189999999,0,24,0.0,2,0,0,0,0,4,68.08510638,3,0
0,2184,4,0.0,0,0.0,8.0,0.0762711859999999,3,0.0,7287,0,0.625,15,7,8,0.375,12,27,7.4,12,0,4,6,0,12,40.0,5,0
0,0,2,100.0,0,0.0,8.0,0.0,1,0.0,2625,1,0.0862068969999999,10,6,58,0.913793103,0,20,0.0,2,0,0,1,8571696,0,57.14285714,2,0
0,495,6,0.0,0,0.0,4.230769231,0.166666667,3,0.0,11192,1,0.0,7,4,0,0.0,6,16,4.0,13,0,1,0,1465,5,0.0,9,0
1,83,2,0.0,0,0.0,7.0,0.028571429,2,0.037037037,2839,1,0.0,11,5,7,1.0,0,27,0.0,3,0,0,1,0,3,100.0,3,1
1,0,0,96.0,0,0.25,6.333333333,0.0,1,0.0,-1,1,0.028571429,12,2,140,0.971428571,5,18,5.0,3,0,5,1,5497323,0,98.07692308,4,1
1,228,5,25.0,0,0.166666667,4.4,0.0625,5,0.102564103,5615,1,0.818181818,9,1,22,0.181818182,7,39,3.5,10,2,2,3,0,2,0.0,4,1
1,177,2,0.0,0,0.0,7.666666667,0.078947368,2,0.103448276,189,1,0.0,9,6,3,1.0,0,29,0.0,3,0,0,1,0,0,100.0,3,1
0,1213,4,100.0,1,0.181818182,3.5,0.0,3,0.0,4996,1,0.164179104,4,3,67,0.835820896,0,15,0.0,2,0,0,0,179875,4,46.66666667,3,0
0,127,5,93.33333333,1,0.333333333,8.666666667000001,0.0,3,0.0,3526,1,0.244897959,22,3,49,0.7551020409999999,22,15,10.5,6,0,4,0,24047,5,62.5,5,0
1,25,0,100.0,0,0.0,8.25,0.166666667,4,0.0,3993,1,0.0,17,3,51,1.0,17,50,8.142857142999999,12,0,2,1,5707171,8,100.0,5,1
0,905,7,72.46376812,0,0.473684211,5.0,0.0,2,0.0,7130,0,0.056047198,9,2,339,0.943952802,6,16,4.666666667,5,0,4,0,12,0,100.0,4,0
0,901,7,58.69565217,0,0.263157895,5.166666667,0.0,2,0.0,7134,0,0.088372093,9,2,215,0.911627907,6,16,5.0,6,0,4,0,13,1,100.0,4,0
0,114,2,25.0,1,0.333333333,8.0,0.0,2,0.0,3904,1,0.666666667,13,3,9,0.333333333,0,21,0.0,2,0,0,0,0,4,50.0,3,0
0,2864,2,25.0,1,0.0,5.0,0.0,2,0.0,2980,1,0.138888889,7,3,72,0.8611111109999999,0,15,0.0,2,0,0,0,1168093,3,66.66666667,3,0
0,1703,7,100.0,1,0.0,4.571428571,0.02,3,0.058823529,7427,1,0.00309119,9,3,1294,0.99690881,5,17,4.0,7,2,3,0,193,4,71.42857143,4,0
1,25,0,100.0,0,0.0,7.769230769,0.119047619,4,0.0,3992,1,0.0,17,3,51,1.0,17,50,7.375,13,0,2,1,5697976,2,100.0,4,1
0,263,6,92.0,1,0.0,4.4,0.0,2,0.0,8627,0,0.056497175,8,3,177,0.943502825,8,11,5.333333333,5,0,2,0,5781,4,76.0,6,0
1,145,0,85.71428571,0,0.5555555560000001,9.222222222,0.196078431,1,0.0,2047,1,0.102272727,32,11,88,0.897727273,32,15,9.0,9,3,2,1,0,8,85.71428571,9,1
0,496,2,38.88888889,1,0.222222222,9.0,0.064516129,2,0.086956522,2425,1,0.391304348,15,3,46,0.608695652,0,23,0.0,2,0,0,0,0,3,64.28571429,3,0
1,18,0,0.0,1,0.0,8.5,0.279069767,3,0.0,5826,1,0.0,32,3,0,0.0,32,22,13.0,8,0,3,1,0,5,0.0,4,1
0,507,4,98.8372093,1,0.144067797,5.0,0.102564103,2,0.0,6068,1,0.455598456,9,3,259,0.544401544,9,16,4.888888889,11,0,2,4,4211,5,4.761904762,8,0
0,0,2,7.96460177,1,0.043478261,6.0,0.0,3,0.0,3477,1,0.833333333,9,3,138,0.166666667,0,20,0.0,2,0,0,0,7290834,3,20.0,3,0
0,1261,8,66.66666667,1,0.006849315,4.75,0.212121212,2,0.0,8965,0,0.252158895,7,3,579,0.747841105,7,12,6.0,4,0,5,0,70,4,0.0,3,0
0,723,0,0.0,0,0.125,4.333333333,0.0,1,0.0,7,1,1.0,6,3,8,0.0,6,12,6.0,3,0,6,1,0,1,0.0,4,1
0,0,2,71.42857143,1,0.5,5.5,0.0,2,0.0,-1,1,0.166666667,8,3,24,0.833333333,0,15,0.0,2,0,0,0,373207,3,100.0,3,0
0,479,4,48.48484848,1,0.171428571,8.0,0.0,2,0.0,6096,0,0.1548672569999999,12,3,226,0.845132743,9,20,9.0,3,0,9,0,83476,3,80.76923077,4,0
0,1767,4,0.0,0,1.419354839,5.0,0.0,2,0.0,5903,1,0.2421875,6,3,128,0.7578125,0,21,0.0,3,0,0,1,0,0,100.0,2,0
0,217,5,92.85714286,0,0.0,14.16666667,0.107843137,3,0.0,5627,1,0.022321429,47,7,224,0.977678571,47,24,16.5,6,0,1,0,0,3,93.10344828,3,1
1,229,4,100.0,1,0.0,5.8,0.0,2,0.0,4153,1,0.005763689,11,3,1041,0.994236311,8,18,5.0,5,0,3,0,124314,3,100.0,4,0
0,349,4,74.35897436,1,0.380952381,7.0,0.0,2,0.0,4764,0,0.636363636,11,3,33,0.363636364,0,19,0.0,2,0,0,0,199026,3,50.0,3,0
0,117,7,23.07692308,0,0.481481481,5.0,0.079207921,2,0.0,9744,0,0.5625,11,4,48,0.4375,11,17,4.846153846,15,0,2,9,962,1,45.45454545,7,0
0,124,4,16.66666667,1,0.857142857,6.142857143,0.0,3,0.0,3163,1,0.325581395,10,3,43,0.674418605,10,28,7.333333333,7,0,4,3,1323034,5,62.5,3,0
0,0,4,55.26315789,1,0.363636364,3.833333333,0.0,3,0.0,-1,1,0.048672566,6,3,452,0.951327434,5,13,3.5,6,0,2,0,98458,4,95.12195122,3,0
1,834,0,0.0,0,0.0,6.0,0.0,1,0.0,2088,1,0.0,6,6,0,0.0,0,10,0.0,1,0,0,0,0,0,0.0,3,1
1,220,5,60.0,1,0.444444444,2.263157895,0.262773723,3,0.0,4162,0,0.121621622,7,3,74,0.878378378,5,15,2.111111111,38,0,2,0,376041,4,90.0,4,0
1,299,0,0.0,1,0.0,9.5,0.1292775669999999,14,0.162011173,-1,1,0.0,60,2,0,0.0,22,179,5.909090909,24,1,2,1,0,9,0.0,5,1
1,0,9,100.0,0,0.1,5.0,0.181818182,1,0.0,-1,1,0.454545455,7,3,44,0.545454545,7,6,7.0,2,0,7,0,3536,0,10.0,3,1
1,178,0,100.0,0,0.0,6.181818182000001,0.011235955,3,0.0,918,1,0.0,17,17,25,1.0,7,21,5.1,11,4,3,0,0,0,100.0,6,1
0,683,3,25.0,1,0.146341463,7.0,0.0,2,0.0,5890,0,0.706896552,11,3,58,0.293103448,0,19,0.0,2,0,0,0,2487034,3,28.57142857,3,0
0,353,5,40.0,0,0.214285714,8.75,0.020408163,3,0.0,8046,0,0.100719424,13,8,139,0.8992805759999999,11,26,7.0,4,0,3,0,1577,3,88.88888889,3,0
1,228,5,25.0,0,0.166666667,4.5,0.066666667,4,0.083333333,5616,1,0.818181818,7,1,22,0.181818182,0,36,0.0,6,1,0,2,0,3,0.0,3,1
0,36,2,5.555555556,0,0.09202454,9.0,0.0,2,0.0,5442,1,0.8274111679999999,10,8,197,0.172588832,0,22,0.0,2,0,0,0,0,0,24.59016393,3,1
1,99,2,0.0,0,0.0,6.5,0.0,2,0.0,3188,1,0.0,12,7,0,0.0,12,10,6.4,6,2,2,1,9820235,1,0.0,5,1
0,0,2,63.63636364,1,0.153846154,9.0,0.0,2,0.0,-1,1,0.5,15,3,26,0.5,0,22,0.0,2,0,0,0,0,3,0.0,2,0
1,406,2,0.0,0,0.0,5.909090909,0.0,3,0.0,3977,1,0.166666667,13,12,6,0.833333333,13,16,5.3,11,1,2,1,0,0,0.0,6,1
1,364,0,0.0,0,0.0,6.5,0.076923077,2,0.111111111,1,1,0.0,10,3,0,0.0,0,18,0.0,2,0,0,0,0,0,0.0,3,1
0,199,7,100.0,1,0.066666667,7.0,0.108433735,2,0.0,4549,1,0.175438596,12,3,171,0.8245614040000001,11,20,6.857142857,9,0,3,0,146,3,0.0,4,0
1,363,0,0.0,0,0.0,8.5,0.0,2,0.0,1,1,0.25,15,8,4,0.75,8,28,5.5,4,0,3,1,9657236,0,100.0,3,1
0,1257,8,66.66666667,1,0.006993007,4.75,0.212121212,2,0.0,8969,0,0.257657658,7,3,555,0.742342342,7,12,6.0,4,0,5,0,70,3,0.0,3,0
0,293,6,21.875,1,0.357142857,6.5,0.0,2,0.0,9205,0,0.243478261,10,3,115,0.7565217390000001,7,18,6.5,4,0,6,0,692,3,90.47619048,4,0
1,1994,5,71.42857143,1,0.2,5.428571429,0.0,2,0.0,8697,1,0.056818182,10,3,176,0.943181818,6,18,5.0,7,0,4,3,25617,3,83.33333333,5,0
0,145,2,67.64705882,1,0.228571429,7.0,0.0,2,0.0,3873,0,0.216049383,11,3,162,0.783950617,0,18,0.0,2,0,0,0,2192611,3,0.0,3,0
0,293,3,0.0,1,0.055555556,6.5,0.0,3,0.0,4821,1,0.1578947369999999,10,3,114,0.842105263,10,33,6.5,8,0,4,4,151781,3,36.36363636,3,0
1,300,0,0.0,0,0.0,10.7,0.0546875,10,0.058333333,65,1,0.0,35,2,0,0.0,0,120,0.0,10,2,0,0,0,6,0.0,3,1
1,0,6,0.0,0,0.0,7.0,0.12,1,0.0,-1,1,0.0,11,3,0,0.0,11,6,11.0,2,0,11,0,0,0,0.0,3,1
0,2807,10,100.0,1,0.0,6.0,0.0,2,0.0,8517,0,0.578231293,8,3,147,0.421768707,7,16,7.0,3,0,7,0,8,4,28.57142857,4,0
0,900,7,50.0,1,0.128205128,7.2,0.0,2,0.0,3118,0,0.440677966,10,3,177,0.559322034,10,16,8.333333332999999,5,0,5,1,258,3,0.0,4,0
0,351,5,9.6,1,0.014285714,8.5,0.0,2,0.0,7318,1,0.392156863,14,3,357,0.607843137,0,22,0.0,2,0,0,0,19471,3,7.692307692000001,3,0
1,374,5,0.0,0,0.0,13.5,0.097560976,2,0.125,7295,1,1.0,19,8,15,0.0,0,32,0.0,2,0,0,0,0,1,0.0,3,1
0,187,2,100.0,1,0.0,9.5,0.0,2,0.0,6022,1,0.148148148,16,3,27,0.851851852,0,24,0.0,2,0,0,0,4222108,4,0.0,3,0
1,363,0,0.0,0,0.0,8.5,0.0,1,0.0,1,1,0.0,11,6,0,0.0,0,23,0.0,2,0,0,1,0,2,0.0,3,1
0,307,1,33.33333333,1,0.0,6.0,0.03030303,3,0.0,3346,1,0.294117647,22,3,17,0.705882353,9,30,3.833333333,8,0,1,1,0,3,75.0,5,0
0,1165,6,59.375,1,0.235294118,4.615384615,0.094117647,2,0.0,5409,0,0.485714286,9,3,35,0.514285714,9,14,4.6363636360000005,13,1,1,7,9424,5,0.0,7,0
0,906,7,69.94949495,0,0.378151261,7.2,0.0,2,0.0,7129,0,0.132516704,10,6,898,0.867483296,10,20,7.0,5,0,4,0,12,3,100.0,4,0
0,448,5,56.0,1,0.375,6.538461538,0.055045872,3,0.0,4300,1,0.533333333,11,3,30,0.466666667,10,19,6.454545455,13,0,3,8,17917,5,75.0,4,0
0,136,4,12.5,0,0.033333333,8.125,0.0,1,0.0,2785,1,0.75,16,16,120,0.25,13,20,7.0,8,0,3,6,456652,0,15.0,4,0
0,2976,10,0.0,0,0.0,11.375,0.127272727,2,0.0,8346,0,1.0,30,5,1,0.0,30,16,13.33333333,8,2,4,1,1,6,0.0,5,1
1,730,0,33.33333333,0,0.0,10.5,0.304093567,2,0.0,1095,1,0.230769231,32,21,13,0.7692307690000001,32,25,9.692307692,14,3,2,1,3898136,6,100.0,7,1
0,0,3,0.0,0,0.0,6.0,0.0,1,0.0,-1,0,0.1,6,6,10,0.9,0,9,0.0,1,0,0,0,1860135,1,75.0,3,0
0,0,2,100.0,0,0.0,9.0,0.0,1,0.0,7557,0,0.0,9,9,40,1.0,0,12,0.0,1,0,0,0,3080310,0,100.0,2,0
1,0,0,0.0,0,0.0,4.944444444,0.285714286,4,0.7857142859999999,-1,1,0.0,25,2,1,1.0,25,14,5.571428571,18,1,2,0,0,4,100.0,10,1
1,340,4,100.0,0,0.0,9.5,0.0,2,0.0,2581,1,0.538461538,10,9,13,0.461538462,0,24,0.0,2,0,0,0,3704884,5,40.0,3,1
0,0,4,25.0,1,0.0,6.0,0.0,3,0.0,-1,0,0.13740458,9,3,131,0.86259542,0,20,0.0,2,0,0,0,5759582,5,89.47368421,2,0
1,952,3,0.0,0,0.0,6.571428571,0.03125,3,0.064516129,7083,1,1.0,15,11,1,0.0,8,31,4.0,7,0,2,0,17964,2,0.0,5,1
0,902,7,61.24031008,0,0.28,6.25,0.0,2,0.0,7133,0,0.084889643,10,2,589,0.915110357,10,16,7.0,4,0,4,0,12,0,100.0,4,0
1,381,4,0.0,0,0.0,10.9,0.113636364,2,0.1875,8019,1,0.884615385,46,2,26,0.115384615,46,32,11.85714286,10,0,1,1,0,2,7.692307692000001,7,1
1,381,4,0.0,0,0.0,6.4,0.048387097,2,0.0,8019,1,1.0,27,2,7,0.0,27,24,6.5,15,0,1,2,0,4,0.0,7,1
1,270,2,100.0,0,0.0,5.833333333,0.0,2,0.0,3747,1,0.045454545,14,14,22,0.954545455,5,18,4.2,6,1,3,0,0,1,50.0,6,1
1,0,0,41.66666667,0,0.347826087,31.25,0.290780142,2,0.395833333,-1,1,0.46,75,12,50,0.54,75,48,40.5,4,1,6,0,0,4,64.28571429,5,1
1,25,0,100.0,0,0.0,7.769230769,0.126984127,4,0.0,3993,1,0.0,17,3,51,1.0,17,50,7.375,13,0,2,1,5707171,2,100.0,4,1
0,189,1,100.0,0,0.0,7.0,0.0,2,0.0,4924,1,0.5,7,7,14,0.5,0,14,0.0,1,0,0,0,0,1,50.0,2,0
1,116,5,0.0,1,0.0,5.0,0.037735849,2,0.0,11205,1,0.0,13,3,5,1.0,13,14,5.2,7,0,2,0,173087,5,100.0,6,0
0,112,3,57.89473684,1,0.227272727,6.5,0.0,2,0.0,-1,0,0.244444444,10,3,90,0.7555555559999999,0,18,0.0,2,0,0,0,0,3,62.5,3,0
1,446,0,100.0,0,0.0,10.16666667,0.276315789,2,0.0,1379,1,0.019607843,32,11,51,0.980392157,32,14,10.0,6,0,3,0,0,2,100.0,6,1
1,615,4,50.0,1,0.214285714,6.555555556,0.0,2,0.0,4133,1,0.24137931,24,3,58,0.75862069,10,32,4.571428571,9,0,1,6,3807718,9,85.0,4,0
1,77,2,100.0,0,0.0,15.75,0.207792208,1,0.0,5767,1,0.033333333,32,19,30,0.966666667,32,23,14.66666667,4,0,2,0,0,2,100.0,5,1
0,135,2,95.83333333,1,0.0,4.75,0.0,2,0.0,7169,0,0.03875969,10,3,129,0.96124031,4,18,3.0,4,0,2,0,3198502,3,66.66666667,5,0
0,827,5,100.0,1,2.0,6.5,0.0,3,0.0,6842,0,0.005208333,13,3,192,0.994791667,10,21,5.75,6,0,3,2,74297,3,100.0,3,0
1,1791,5,0.0,1,0.0,5.5,0.081632653,3,0.0,7705,1,0.0,14,3,0,0.0,7,22,4.0,6,0,3,0,549152,3,0.0,5,0
0,900,5,85.71428571,1,0.025641026,6.75,0.0,2,0.0,6769,0,0.161825726,12,3,241,0.8381742740000001,7,20,6.0,4,0,5,0,114612,3,96.42857143,4,0
1,0,0,85.71428571,0,0.333333333,10.83333333,0.273809524,2,0.0,-1,1,0.1,32,13,30,0.9,32,20,10.4,6,0,3,0,0,4,100.0,5,1
0,91,5,52.94117647,1,0.272727273,7.5,0.0,2,0.0,8309,1,0.379310345,12,3,29,0.620689655,0,20,0.0,2,0,0,0,891412,4,80.0,3,0
0,0,3,46.15384615,1,0.125,4.0,0.0,2,0.0,-1,0,0.03030303,5,3,264,0.96969697,0,12,0.0,2,0,0,0,405272,3,97.56097561,3,0
0,271,5,0.0,1,0.0,4.0,0.0,3,0.0,5572,1,0.0,5,3,31,1.0,5,13,4.0,5,0,3,0,126063,3,100.0,3,0
0,0,3,100.0,1,0.0,3.25,0.0,2,0.0,-1,0,0.222222222,4,3,18,0.7777777779999999,0,19,0.0,4,0,0,2,642658,4,0.0,3,0
0,0,3,100.0,1,0.0,5.916666667,0.0,5,0.0,-1,1,0.0,14,3,58,1.0,8,25,5.4,12,0,3,0,2656129,4,100.0,7,1
0,543,0,0.0,0,0.0,11.5,0.0,1,0.0,2744,1,0.0,13,10,0,0.0,13,14,13.0,2,0,13,0,0,0,0.0,4,1
1,1685,4,22.72727273,1,0.411764706,6.428571429,0.0,3,0.0,8176,1,0.163461538,11,3,104,0.836538462,9,19,6.2,7,0,4,2,1489770,4,100.0,4,0
0,202,2,50.0,0,0.266666667,11.0,0.0,2,0.0,3086,1,0.220588235,11,11,68,0.779411765,0,17,0.0,1,0,0,0,2742704,0,84.375,2,0
1,374,5,14.28571429,0,0.846153846,14.0,0.025,2,0.03030303,7295,1,0.928571429,20,8,14,0.071428571,0,33,0.0,2,0,0,0,0,0,0.0,2,1
1,607,0,100.0,0,0.0,5.727272727000001,0.0,2,0.0,4505,1,0.0,12,12,58,1.0,8,17,5.1,11,5,2,1,0,0,100.0,10,1
1,217,5,56.92307692,0,0.363636364,4.75,0.107142857,5,0.153846154,5627,1,0.5301204820000001,7,1,83,0.469879518,4,39,4.0,8,0,4,2,0,1,0.0,3,1
1,338,0,0.0,0,0.0,5.333333333,0.0,2,0.0,393,1,0.857142857,8,6,7,0.142857143,8,11,5.2,6,1,3,0,0,1,100.0,6,1
1,138,0,0.0,0,0.0,5.5,0.0,1,0.0,-2,1,0.0,7,7,13,1.0,4,10,4.0,2,0,4,0,0,0,100.0,3,1
1,324,0,100.0,0,0.0,5.625,0.0,2,0.0,2232,1,0.409090909,12,12,22,0.590909091,7,16,4.714285714,8,3,2,1,0,1,16.66666667,7,1
1,525,0,0.0,0,0.0,3.857142857,0.043478261,3,0.0,205,1,0.611111111,11,4,36,0.388888889,6,20,2.4,7,0,1,1,6985854,1,20.0,6,1
1,677,0,0.0,0,0.0,4.4,0.0,2,0.0,1880,1,0.0,6,6,9,1.0,5,9,4.0,5,0,3,0,0,0,100.0,5,1
0,1766,4,25.0,0,0.0,8.5,0.068965517,2,0.090909091,5904,1,0.081081081,11,6,37,0.918918919,0,22,0.0,2,0,0,0,3369493,0,100.0,2,0
1,0,0,0.0,1,0.285714286,10.0,0.054545455,2,0.035714286,6831,1,0.067961165,18,4,103,0.932038835,18,28,18.0,4,0,18,1,0,4,81.81818182,4,1
0,2505,6,53.33333333,1,0.0,10.66666667,0.0,2,0.0,6260,1,0.097222222,17,3,288,0.902777778,12,25,12.0,3,0,12,0,683,4,61.53846154,3,0
0,665,4,34.375,1,0.32,10.0,0.0,2,0.0,-1,1,0.19379845,17,3,129,0.80620155,0,25,0.0,2,0,0,0,1120148,3,91.30434783,3,0
1,63,0,85.71428571,0,1.0,14.5,0.398268398,3,0.0,-1,1,0.066666667,64,16,15,0.933333333,64,23,14.38461538,14,5,2,1,0,9,100.0,6,1
1,0,0,100.0,1,0.0,5.666666667,0.0,2,0.0,-1,1,0.0,10,3,4,1.0,4,17,4.0,3,0,4,0,0,3,100.0,3,1
0,190,4,25.0,1,0.2,9.0,0.0,2,0.0,6749,1,0.138888889,15,3,72,0.8611111109999999,0,23,0.0,2,0,0,0,581257,3,81.81818182,3,0
0,251,3,40.0,1,0.666666667,4.0,0.0,2,0.0,-1,1,0.428571429,5,3,7,0.571428571,0,18,0.0,3,0,0,1,0,3,0.0,3,0
1,77,2,100.0,1,0.0,13.2,0.259259259,2,0.0,5767,1,0.033333333,32,3,30,0.966666667,32,27,14.66666667,5,0,2,0,0,4,100.0,5,1
0,487,6,41.66666667,1,0.0,5.714285714,0.120689655,2,0.0,7913,1,0.138613861,8,3,101,0.861386139,8,16,5.8,7,0,4,4,0,4,100.0,3,0
