google_index,page_rank,nb_hyperlinks,web_traffic,nb_www,domain_age,ratio_extHyperlinks,longest_word_path,phish_hints,ratio_intHyperlinks,safe_anchor,ratio_digits_url,longest_words_raw,length_hostname,links_in_tags,avg_word_path,length_words_raw,char_repeat,domain_registration_length,ratio_extRedirection,shortest_word_host,ratio_digits_host,nb_slash,shortest_word_path,domain_in_title,nb_dots,nb_hyphens,avg_words_raw,status
1,2,31,1554194,1,-1,0.516129032,34,1,0.483870968,0.0,0.415204678,34,19,66.66666667,10.21428571,30,17,0,0.4375,3,0.0,5,2,1,5,6,9.9,1
1,2,3,0,0,189,0.0,0,0,1.0,0.0,0.131578947,9,29,100.0,0.0,3,1,177,0.0,6,0.172413793,3,0,1,2,1,7.666666667,1
1,5,148,38365,1,6203,0.304054054,7,2,0.6959459459999999,25.92592593,0.0,14,22,44.82758621,5.285714286,9,3,7,0.333333333,3,0.0,4,4,1,2,5,6.0,0
0,10,53,2,1,5639,0.509433962,4,0,0.490566038,0.0,0.0,7,15,58.33333333,4.0,4,3,204,0.074074074,3,0.0,4,4,0,2,0,4.5,0
1,2,0,7811868,1,1785,0.0,9,0,0.0,0.0,0.0,9,17,0.0,5.1428571430000005,9,5,42,0.0,3,0.0,6,2,1,3,1,5.333333333,1
1,5,72,15489,0,6431,0.347222222,9,0,0.6527777779999999,56.14035088,0.051282051,9,18,100.0,5.5,4,0,873,0.64,5,0.0,4,2,0,2,0,6.0,0
0,4,323,219358,1,2254,0.040247678,0,0,0.959752322,46.66666667,0.0,7,15,97.5308642,0.0,2,3,302,0.0,3,0.0,3,0,0,2,0,5.0,0
0,3,53,543542,1,-1,0.132075472,0,0,0.867924528,85.0,0.0,10,17,90.90909091,0.0,2,4,0,0.285714286,3,0.0,3,0,0,2,0,6.5,0
0,6,0,21542,0,9253,0.0,6,0,0.0,0.0,0.128205128,6,7,0.0,3.8,6,0,245,0.0,3,0.0,6,3,1,2,0,3.666666667,0
1,0,0,0,1,5825,0.0,32,0,0.0,0.0,0.35483871,32,22,0.0,32.0,5,5,18,0.0,3,0.0,3,32,1,3,1,9.6,1
1,1,41,507771,0,1899,0.1707317069999999,6,2,0.8292682929999999,0.0,0.0,9,13,83.33333333,4.25,5,1,292,0.142857143,9,0.0,4,3,1,2,1,5.2,1
1,5,14,0,0,7295,0.928571429,0,0,0.071428571,14.28571429,0.0,18,31,0.0,0.0,2,0,374,0.846153846,8,0.0,3,0,1,2,0,13.0,1
0,3,8,632334,1,4120,0.125,7,0,0.875,50.0,0.0,9,26,100.0,5.0,6,3,262,1.0,3,0.0,3,4,1,3,2,5.833333333,0
1,5,665,7053,1,3650,0.117293233,8,0,0.8827067670000001,95.0,0.06779661,8,12,100.0,5.5,8,3,366,1.038461538,3,0.0,5,3,0,2,3,5.125,0
0,6,77,2580,1,8044,0.103896104,8,0,0.896103896,75.0,0.0,12,20,0.0,4.5,6,3,3483,0.0,3,0.0,5,1,1,3,0,5.5,0
1,0,103,0,1,6831,0.067961165,18,0,0.932038835,0.0,0.057692308,18,25,81.81818182,18.0,4,3,0,0.285714286,2,0.04,4,18,1,2,1,9.25,1
1,0,21,0,0,3904,0.761904762,7,0,0.238095238,44.44444444,0.0,11,15,0.0,4.25,5,0,114,0.3125,11,0.0,4,2,1,2,1,5.6,1
1,3,57,0,0,4183,0.8771929820000001,7,0,0.122807018,10.0,0.127659574,30,42,0.0,4.625,10,6,278,0.16,8,0.071428571,5,2,1,3,4,7.5,1
0,3,77,62284,1,2403,0.012987013,15,0,0.987012987,83.33333333,0.0,15,15,100.0,8.5,6,4,519,0.0,3,0.0,4,3,0,4,0,7.333333333,0
0,2,105,1111694,0,-1,0.19047619,0,0,0.80952381,12.5,0.0,6,11,85.71428571,0.0,1,0,0,0.3,6,0.0,2,0,0,1,0,6.0,0
0,7,12,892,0,7968,0.4166666670000001,65,1,0.583333333,0.0,0.132352941,65,27,40.0,17.66666667,11,2,3353,0.0,7,0.0,5,1,1,2,1,16.45454545,1
0,10,1,1,0,8346,1.0,19,1,0.0,0.0,0.159574468,19,24,0.0,7.857142857,10,2,2975,0.0,5,0.0,4,3,0,7,0,7.3,1
1,0,20,0,0,-1,0.05,0,0,0.95,0.0,0.0,7,33,87.5,0.0,5,1,170,0.0,3,0.0,3,0,1,4,1,5.2,1
1,0,45,0,0,1154,0.0,0,0,1.0,0.0,0.1578947369999999,5,11,100.0,0.0,2,0,307,0.0,1,0.272727273,3,0,1,2,0,3.0,1
1,0,0,0,0,3608,0.0,3,0,0.0,0.0,0.028571429,14,22,0.0,2.0,4,0,44,0.0,3,0.045454545,3,1,1,2,1,5.25,1
1,2,23,0,0,2870,0.826086957,9,0,0.173913043,60.0,0.0,22,26,0.0,4.0,7,1,51,0.052631579,22,0.0,6,3,1,3,0,6.571428571,1
1,0,0,0,1,5972,0.0,7,0,0.0,0.0,0.075471698,13,21,0.0,5.25,6,5,237,0.0,3,0.0,6,3,1,2,0,6.166666667,1
1,5,21,0,0,5616,0.80952381,9,1,0.19047619,25.0,0.0,9,44,0.0,4.75,11,2,228,0.176470588,1,0.0,6,1,1,4,3,4.818181818,1
1,3,24,0,0,6381,1.0,0,0,0.0,0.0,0.114285714,15,27,0.0,0.0,2,0,0,0.0,8,0.148148148,2,0,1,2,0,11.5,1
0,10,0,1,2,8348,0.0,40,0,0.0,0.0,0.066666667,40,14,0.0,5.032258065,33,15,2974,0.0,3,0.0,3,1,1,4,1,5.0,1
0,5,109,128305,0,4825,0.128440367,8,0,0.871559633,43.47826087,0.0,9,13,100.0,6.666666667,4,1,1384,0.285714286,9,0.0,3,5,1,1,2,7.25,0
1,0,8,0,0,4405,0.0,88,0,1.0,0.0,0.4866666670000001,88,40,0.0,32.66666667,7,17,343,0.0,3,0.0,4,3,1,5,0,18.71428571,1
1,2,0,0,1,570,0.0,4,0,0.0,0.0,0.0,14,22,0.0,3.0,4,3,161,0.0,3,0.0,4,2,1,3,1,5.75,1
1,2,33,6240092,1,3381,0.757575758,6,2,0.242424242,70.0,0.0,8,15,0.0,4.857142857,9,3,0,0.0,3,0.0,9,3,1,2,1,5.0,1
0,3,0,4701900,1,4681,0.0,12,0,0.0,0.0,0.160377358,12,20,0.0,5.5,14,6,433,0.0,3,0.0,7,1,1,4,4,5.642857143,1
0,0,52,5496959,0,-1,0.019230769,4,0,0.980769231,100.0,0.0,9,20,85.71428571,4.0,3,0,0,0.0,7,0.0,4,4,0,2,0,6.666666667,1
0,7,822,12,0,7133,0.096107056,13,0,0.903892944,63.92694064,0.0,13,16,100.0,4.857142857,9,1,901,0.291139241,2,0.0,4,2,0,2,0,5.0,0
1,2,33,10725245,1,2290,0.757575758,7,3,0.242424242,70.0,0.033333333,7,14,0.0,3.875,10,3,266,0.0,3,0.142857143,8,2,1,3,1,4.1,1
1,0,7,0,0,896,0.142857143,2,0,0.857142857,0.0,0.0,10,14,100.0,2.0,2,0,200,1.0,10,0.0,4,2,1,1,0,6.0,1
0,5,182,11507,1,6901,0.373626374,5,0,0.626373626,11.94029851,0.128205128,13,21,72.22222222,4.5,4,5,1865,0.014705882,3,0.0,4,4,1,2,0,6.25,0
0,4,335,207904,1,3899,0.029850746,5,0,0.970149254,89.74358974,0.0,5,15,94.73684211,4.333333333,6,3,118,0.5,3,0.0,4,3,0,3,1,3.833333333,0
1,0,11,9675493,0,-2,0.090909091,15,0,0.909090909,0.0,0.023255814,15,8,100.0,6.714285714,15,0,213,0.0,4,0.0,6,1,1,2,1,6.533333333,1
0,5,280,18386,1,9224,0.192857143,8,0,0.807142857,31.57894737,0.0,8,15,92.85714286,4.8,7,3,342,0.481481481,3,0.0,5,2,0,2,2,4.857142857,0
1,0,0,0,0,-1,0.0,7,0,0.0,0.0,0.3666666670000001,7,14,0.0,3.6,9,2,0,0.0,2,0.7857142859999999,4,2,1,3,0,3.222222222,1
0,8,105,0,0,7449,0.380952381,0,0,0.6190476189999999,33.33333333,0.0,10,24,68.08510638,0.0,2,4,586,0.075,9,0.0,3,0,1,2,0,9.5,0
0,4,8,0,0,7287,0.625,12,0,0.375,0.0,0.0762711859999999,15,27,40.0,7.4,12,12,2184,0.0,7,0.0,5,4,0,3,6,8.0,0
0,2,58,8571696,0,2625,0.0862068969999999,0,0,0.913793103,100.0,0.0,10,20,57.14285714,0.0,2,0,0,0.0,6,0.0,2,0,1,1,1,8.0,0
0,6,0,1465,0,11192,0.0,6,0,0.0,0.0,0.166666667,7,16,0.0,4.0,13,5,495,0.0,4,0.0,9,1,1,3,0,4.230769231,0
1,2,7,0,0,2839,0.0,0,0,1.0,0.0,0.028571429,11,27,100.0,0.0,3,3,83,0.0,5,0.037037037,3,0,1,2,1,7.0,1
1,0,140,5497323,0,-1,0.028571429,5,0,0.971428571,96.0,0.0,12,18,98.07692308,5.0,3,0,0,0.25,2,0.0,4,5,1,1,1,6.333333333,1
1,5,22,0,0,5615,0.818181818,7,2,0.181818182,25.0,0.0625,9,39,0.0,3.5,10,2,228,0.166666667,1,0.102564103,4,2,1,5,3,4.4,1
1,2,3,0,0,189,0.0,0,0,1.0,0.0,0.078947368,9,29,100.0,0.0,3,0,177,0.0,6,0.103448276,3,0,1,2,1,7.666666667,1
0,4,67,179875,1,4996,0.164179104,0,0,0.835820896,100.0,0.0,4,15,46.66666667,0.0,2,4,1213,0.181818182,3,0.0,3,0,1,3,0,3.5,0
0,5,49,24047,1,3526,0.244897959,22,0,0.7551020409999999,93.33333333,0.0,22,15,62.5,10.5,6,5,127,0.333333333,3,0.0,5,4,1,3,0,8.666666667000001,0
1,0,51,5707171,0,3993,0.0,17,0,1.0,100.0,0.166666667,17,50,100.0,8.142857142999999,12,8,25,0.0,3,0.0,5,2,1,4,1,8.25,1
0,7,339,12,0,7130,0.056047198,6,0,0.943952802,72.46376812,0.0,9,16,100.0,4.666666667,5,0,905,0.473684211,2,0.0,4,4,0,2,0,5.0,0
0,7,215,13,0,7134,0.088372093,6,0,0.911627907,58.69565217,0.0,9,16,100.0,5.0,6,1,901,0.263157895,2,0.0,4,4,0,2,0,5.166666667,0
0,2,9,0,1,3904,0.666666667,0,0,0.333333333,25.0,0.0,13,21,50.0,0.0,2,4,114,0.333333333,3,0.0,3,0,1,2,0,8.0,0
0,2,72,1168093,1,2980,0.138888889,0,0,0.8611111109999999,25.0,0.0,7,15,66.66666667,0.0,2,3,2864,0.0,3,0.0,3,0,1,2,0,5.0,0
0,7,1294,193,1,7427,0.00309119,5,2,0.99690881,100.0,0.02,9,17,71.42857143,4.0,7,4,1703,0.0,3,0.058823529,4,3,1,3,0,4.571428571,0
1,0,51,5697976,0,3992,0.0,17,0,1.0,100.0,0.119047619,17,50,100.0,7.375,13,2,25,0.0,3,0.0,4,2,1,4,1,7.769230769,1
0,6,177,5781,1,8627,0.056497175,8,0,0.943502825,92.0,0.0,8,11,76.0,5.333333333,5,4,263,0.0,3,0.0,6,2,0,2,0,4.4,0
1,0,88,0,0,2047,0.102272727,32,3,0.897727273,85.71428571,0.196078431,32,15,85.71428571,9.0,9,8,145,0.5555555560000001,11,0.0,9,2,1,1,1,9.222222222,1
0,2,46,0,1,2425,0.391304348,0,0,0.608695652,38.88888889,0.064516129,15,23,64.28571429,0.0,2,3,496,0.222222222,3,0.086956522,3,0,1,2,0,9.0,0
1,0,0,0,1,5826,0.0,32,0,0.0,0.0,0.279069767,32,22,0.0,13.0,8,5,18,0.0,3,0.0,4,3,1,3,1,8.5,1
0,4,259,4211,1,6068,0.455598456,9,0,0.544401544,98.8372093,0.102564103,9,16,4.761904762,4.888888889,11,5,507,0.144067797,3,0.0,8,2,1,2,4,5.0,0
0,2,138,7290834,1,3477,0.833333333,0,0,0.166666667,7.96460177,0.0,9,20,20.0,0.0,2,3,0,0.043478261,3,0.0,3,0,1,3,0,6.0,0
0,8,579,70,1,8965,0.252158895,7,0,0.747841105,66.66666667,0.212121212,7,12,0.0,6.0,4,4,1261,0.006849315,3,0.0,3,5,0,2,0,4.75,0
0,0,8,0,0,7,1.0,6,0,0.0,0.0,0.0,6,12,0.0,6.0,3,1,723,0.125,3,0.0,4,6,1,1,1,4.333333333,1
0,2,24,373207,1,-1,0.166666667,0,0,0.833333333,71.42857143,0.0,8,15,100.0,0.0,2,3,0,0.5,3,0.0,3,0,1,2,0,5.5,0
0,4,226,83476,1,6096,0.1548672569999999,9,0,0.845132743,48.48484848,0.0,12,20,80.76923077,9.0,3,3,479,0.171428571,3,0.0,4,9,0,2,0,8.0,0
0,4,128,0,0,5903,0.2421875,0,0,0.7578125,0.0,0.0,6,21,100.0,0.0,3,0,1767,1.419354839,3,0.0,2,0,1,2,1,5.0,0
0,5,224,0,0,5627,0.022321429,47,0,0.977678571,92.85714286,0.107843137,47,24,93.10344828,16.5,6,3,217,0.0,7,0.0,3,1,1,3,0,14.16666667,1
1,4,1041,124314,1,4153,0.005763689,8,0,0.994236311,100.0,0.0,11,18,100.0,5.0,5,3,229,0.0,3,0.0,4,3,1,2,0,5.8,0
0,4,33,199026,1,4764,0.636363636,0,0,0.363636364,74.35897436,0.0,11,19,50.0,0.0,2,3,349,0.380952381,3,0.0,3,0,0,2,0,7.0,0
0,7,48,962,0,9744,0.5625,11,0,0.4375,23.07692308,0.079207921,11,17,45.45454545,4.846153846,15,1,117,0.481481481,4,0.0,7,2,0,2,9,5.0,0
0,4,43,1323034,1,3163,0.325581395,10,0,0.674418605,16.66666667,0.0,10,28,62.5,7.333333333,7,5,124,0.857142857,3,0.0,3,4,1,3,3,6.142857143,0
0,4,452,98458,1,-1,0.048672566,5,0,0.951327434,55.26315789,0.0,6,13,95.12195122,3.5,6,4,0,0.363636364,3,0.0,3,2,1,3,0,3.833333333,0
1,0,0,0,0,2088,0.0,0,0,0.0,0.0,0.0,6,10,0.0,0.0,1,0,834,0.0,6,0.0,3,0,1,1,0,6.0,1
1,5,74,376041,1,4162,0.121621622,5,0,0.878378378,60.0,0.262773723,7,15,90.0,2.111111111,38,4,220,0.444444444,3,0.0,4,2,0,3,0,2.263157895,0
1,0,0,0,1,-1,0.0,22,1,0.0,0.0,0.1292775669999999,60,179,0.0,5.909090909,24,9,299,0.0,2,0.162011173,5,2,1,14,1,9.5,1
1,9,44,3536,0,-1,0.454545455,7,0,0.545454545,100.0,0.181818182,7,6,10.0,7.0,2,0,0,0.1,3,0.0,3,7,1,1,0,5.0,1
1,0,25,0,0,918,0.0,7,4,1.0,100.0,0.011235955,17,21,100.0,5.1,11,0,178,0.0,17,0.0,6,3,1,3,0,6.181818182000001,1
0,3,58,2487034,1,5890,0.706896552,0,0,0.293103448,25.0,0.0,11,19,28.57142857,0.0,2,3,683,0.146341463,3,0.0,3,0,0,2,0,7.0,0
0,5,139,1577,0,8046,0.100719424,11,0,0.8992805759999999,40.0,0.020408163,13,26,88.88888889,7.0,4,3,353,0.214285714,8,0.0,3,3,0,3,0,8.75,0
1,5,22,0,0,5616,0.818181818,0,1,0.181818182,25.0,0.066666667,7,36,0.0,0.0,6,3,228,0.166666667,1,0.083333333,3,0,1,4,2,4.5,1
0,2,197,0,0,5442,0.8274111679999999,0,0,0.172588832,5.555555556,0.0,10,22,24.59016393,0.0,2,0,36,0.09202454,8,0.0,3,0,1,2,0,9.0,1
1,2,0,9820235,0,3188,0.0,12,2,0.0,0.0,0.0,12,10,0.0,6.4,6,1,99,0.0,7,0.0,5,2,1,2,1,6.5,1
0,2,26,0,1,-1,0.5,0,0,0.5,63.63636364,0.0,15,22,0.0,0.0,2,3,0,0.153846154,3,0.0,2,0,1,2,0,9.0,0
1,2,6,0,0,3977,0.166666667,13,1,0.833333333,0.0,0.0,13,16,0.0,5.3,11,0,406,0.0,12,0.0,6,2,1,3,1,5.909090909,1
1,0,0,0,0,1,0.0,0,0,0.0,0.0,0.076923077,10,18,0.0,0.0,2,0,364,0.0,3,0.111111111,3,0,1,2,0,6.5,1
0,7,171,146,1,4549,0.175438596,11,0,0.8245614040000001,100.0,0.108433735,12,20,0.0,6.857142857,9,3,199,0.066666667,3,0.0,4,3,1,2,0,7.0,0
1,0,4,9657236,0,1,0.25,8,0,0.75,0.0,0.0,15,28,100.0,5.5,4,0,363,0.0,8,0.0,3,3,1,2,1,8.5,1
0,8,555,70,1,8969,0.257657658,7,0,0.742342342,66.66666667,0.212121212,7,12,0.0,6.0,4,3,1257,0.006993007,3,0.0,3,5,0,2,0,4.75,0
0,6,115,692,1,9205,0.243478261,7,0,0.7565217390000001,21.875,0.0,10,18,90.47619048,6.5,4,3,293,0.357142857,3,0.0,4,6,0,2,0,6.5,0
1,5,176,25617,1,8697,0.056818182,6,0,0.943181818,71.42857143,0.0,10,18,83.33333333,5.0,7,3,1994,0.2,3,0.0,5,4,1,2,3,5.428571429,0
0,2,162,2192611,1,3873,0.216049383,0,0,0.783950617,67.64705882,0.0,11,18,0.0,0.0,2,3,145,0.228571429,3,0.0,3,0,0,2,0,7.0,0
0,3,114,151781,1,4821,0.1578947369999999,10,0,0.842105263,0.0,0.0,10,33,36.36363636,6.5,8,3,293,0.055555556,3,0.0,3,4,1,3,4,6.5,0
1,0,0,0,0,65,0.0,0,2,0.0,0.0,0.0546875,35,120,0.0,0.0,10,6,300,0.0,2,0.058333333,3,0,1,10,0,10.7,1
1,6,0,0,0,-1,0.0,11,0,0.0,0.0,0.12,11,6,0.0,11.0,2,0,0,0.0,3,0.0,3,11,1,1,0,7.0,1
0,10,147,8,1,8517,0.578231293,7,0,0.421768707,100.0,0.0,8,16,28.57142857,7.0,3,4,2807,0.0,3,0.0,4,7,0,2,0,6.0,0
0,7,177,258,1,3118,0.440677966,10,0,0.559322034,50.0,0.0,10,16,0.0,8.333333332999999,5,3,900,0.128205128,3,0.0,4,5,0,2,1,7.2,0
0,5,357,19471,1,7318,0.392156863,0,0,0.607843137,9.6,0.0,14,22,7.692307692000001,0.0,2,3,351,0.014285714,3,0.0,3,0,1,2,0,8.5,0
1,5,15,0,0,7295,1.0,0,0,0.0,0.0,0.097560976,19,32,0.0,0.0,2,1,374,0.0,8,0.125,3,0,1,2,0,13.5,1
0,2,27,4222108,1,6022,0.148148148,0,0,0.851851852,100.0,0.0,16,24,0.0,0.0,2,4,187,0.0,3,0.0,3,0,1,2,0,9.5,0
1,0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,11,23,0.0,0.0,2,2,363,0.0,6,0.0,3,0,1,1,1,8.5,1
0,1,17,0,1,3346,0.294117647,9,0,0.705882353,33.33333333,0.03030303,22,30,75.0,3.833333333,8,3,307,0.0,3,0.0,5,1,1,3,1,6.0,0
0,6,35,9424,1,5409,0.485714286,9,1,0.514285714,59.375,0.094117647,9,14,0.0,4.6363636360000005,13,5,1165,0.235294118,3,0.0,7,1,0,2,7,4.615384615,0
0,7,898,12,0,7129,0.132516704,10,0,0.867483296,69.94949495,0.0,10,20,100.0,7.0,5,3,906,0.378151261,6,0.0,4,4,0,2,0,7.2,0
0,5,30,17917,1,4300,0.533333333,10,0,0.466666667,56.0,0.055045872,11,19,75.0,6.454545455,13,5,448,0.375,3,0.0,4,3,1,3,8,6.538461538,0
0,4,120,456652,0,2785,0.75,13,0,0.25,12.5,0.0,16,20,15.0,7.0,8,0,136,0.033333333,16,0.0,4,3,1,1,6,8.125,0
0,10,1,1,0,8346,1.0,30,2,0.0,0.0,0.127272727,30,16,0.0,13.33333333,8,6,2976,0.0,5,0.0,5,4,0,2,1,11.375,1
1,0,13,3898136,0,1095,0.230769231,32,3,0.7692307690000001,33.33333333,0.304093567,32,25,100.0,9.692307692,14,6,730,0.0,21,0.0,7,2,1,2,1,10.5,1
0,3,10,1860135,0,-1,0.1,0,0,0.9,0.0,0.0,6,9,75.0,0.0,1,1,0,0.0,6,0.0,3,0,0,1,0,6.0,0
0,2,40,3080310,0,7557,0.0,0,0,1.0,100.0,0.0,9,12,100.0,0.0,1,0,0,0.0,9,0.0,2,0,0,1,0,9.0,0
1,0,1,0,0,-1,0.0,25,1,1.0,0.0,0.285714286,25,14,100.0,5.571428571,18,4,0,0.0,2,0.7857142859999999,10,2,1,4,0,4.944444444,1
1,4,13,3704884,0,2581,0.538461538,0,0,0.461538462,100.0,0.0,10,24,40.0,0.0,2,5,340,0.0,9,0.0,3,0,1,2,0,9.5,1
0,4,131,5759582,1,-1,0.13740458,0,0,0.86259542,25.0,0.0,9,20,89.47368421,0.0,2,5,0,0.0,3,0.0,2,0,0,3,0,6.0,0
1,3,1,17964,0,7083,1.0,8,0,0.0,0.0,0.03125,15,31,0.0,4.0,7,2,952,0.0,11,0.064516129,5,2,1,3,0,6.571428571,1
0,7,589,12,0,7133,0.084889643,10,0,0.915110357,61.24031008,0.0,10,16,100.0,7.0,4,0,902,0.28,2,0.0,4,4,0,2,0,6.25,0
1,4,26,0,0,8019,0.884615385,46,0,0.115384615,0.0,0.113636364,46,32,7.692307692000001,11.85714286,10,2,381,0.0,2,0.1875,7,1,1,2,1,10.9,1
1,4,7,0,0,8019,1.0,27,0,0.0,0.0,0.048387097,27,24,0.0,6.5,15,4,381,0.0,2,0.0,7,1,1,2,2,6.4,1
1,2,22,0,0,3747,0.045454545,5,1,0.954545455,100.0,0.0,14,18,50.0,4.2,6,1,270,0.0,14,0.0,6,3,1,2,0,5.833333333,1
1,0,50,0,0,-1,0.46,75,1,0.54,41.66666667,0.290780142,75,48,64.28571429,40.5,4,4,0,0.347826087,12,0.395833333,5,6,1,2,0,31.25,1
1,0,51,5707171,0,3993,0.0,17,0,1.0,100.0,0.126984127,17,50,100.0,7.375,13,2,25,0.0,3,0.0,4,2,1,4,1,7.769230769,1
0,1,14,0,0,4924,0.5,0,0,0.5,100.0,0.0,7,14,50.0,0.0,1,1,189,0.0,7,0.0,2,0,1,2,0,7.0,0
1,5,5,173087,1,11205,0.0,13,0,1.0,0.0,0.037735849,13,14,100.0,5.2,7,5,116,0.0,3,0.0,6,2,1,2,0,5.0,0
0,3,90,0,1,-1,0.244444444,0,0,0.7555555559999999,57.89473684,0.0,10,18,62.5,0.0,2,3,112,0.227272727,3,0.0,3,0,0,2,0,6.5,0
1,0,51,0,0,1379,0.019607843,32,0,0.980392157,100.0,0.276315789,32,14,100.0,10.0,6,2,446,0.0,11,0.0,6,3,1,2,0,10.16666667,1
1,4,58,3807718,1,4133,0.24137931,10,0,0.75862069,50.0,0.0,24,32,85.0,4.571428571,9,9,615,0.214285714,3,0.0,4,1,1,2,6,6.555555556,0
1,2,30,0,0,5767,0.033333333,32,0,0.966666667,100.0,0.207792208,32,23,100.0,14.66666667,4,2,77,0.0,19,0.0,5,2,1,1,0,15.75,1
0,2,129,3198502,1,7169,0.03875969,4,0,0.96124031,95.83333333,0.0,10,18,66.66666667,3.0,4,3,135,0.0,3,0.0,5,2,0,2,0,4.75,0
0,5,192,74297,1,6842,0.005208333,10,0,0.994791667,100.0,0.0,13,21,100.0,5.75,6,3,827,2.0,3,0.0,3,3,0,3,2,6.5,0
1,5,0,549152,1,7705,0.0,7,0,0.0,0.0,0.081632653,14,22,0.0,4.0,6,3,1791,0.0,3,0.0,5,3,1,3,0,5.5,0
0,5,241,114612,1,6769,0.161825726,7,0,0.8381742740000001,85.71428571,0.0,12,20,96.42857143,6.0,4,3,900,0.025641026,3,0.0,4,5,0,2,0,6.75,0
1,0,30,0,0,-1,0.1,32,0,0.9,85.71428571,0.273809524,32,20,100.0,10.4,6,4,0,0.333333333,13,0.0,5,3,1,2,0,10.83333333,1
0,5,29,891412,1,8309,0.379310345,0,0,0.620689655,52.94117647,0.0,12,20,80.0,0.0,2,4,91,0.272727273,3,0.0,3,0,1,2,0,7.5,0
0,3,264,405272,1,-1,0.03030303,0,0,0.96969697,46.15384615,0.0,5,12,97.56097561,0.0,2,3,0,0.125,3,0.0,3,0,0,2,0,4.0,0
0,5,31,126063,1,5572,0.0,5,0,1.0,0.0,0.0,5,13,100.0,4.0,5,3,271,0.0,3,0.0,3,3,1,3,0,4.0,0
0,3,18,642658,1,-1,0.222222222,0,0,0.7777777779999999,100.0,0.0,4,19,0.0,0.0,4,4,0,0.0,3,0.0,3,0,0,2,2,3.25,0
0,3,58,2656129,1,-1,0.0,8,0,1.0,100.0,0.0,14,25,100.0,5.4,12,4,0,0.0,3,0.0,7,3,1,5,0,5.916666667,1
0,0,0,0,0,2744,0.0,13,0,0.0,0.0,0.0,13,14,0.0,13.0,2,0,543,0.0,10,0.0,4,13,1,1,0,11.5,1
1,4,104,1489770,1,8176,0.163461538,9,0,0.836538462,22.72727273,0.0,11,19,100.0,6.2,7,4,1685,0.411764706,3,0.0,4,4,1,3,2,6.428571429,0
0,2,68,2742704,0,3086,0.220588235,0,0,0.779411765,50.0,0.0,11,17,84.375,0.0,1,0,202,0.266666667,11,0.0,2,0,1,2,0,11.0,0
1,5,14,0,0,7295,0.928571429,0,0,0.071428571,14.28571429,0.025,20,33,0.0,0.0,2,0,374,0.846153846,8,0.03030303,2,0,1,2,0,14.0,1
1,0,58,0,0,4505,0.0,8,5,1.0,100.0,0.0,12,17,100.0,5.1,11,0,607,0.0,12,0.0,10,2,1,2,1,5.727272727000001,1
1,5,83,0,0,5627,0.5301204820000001,4,0,0.469879518,56.92307692,0.107142857,7,39,0.0,4.0,8,1,217,0.363636364,1,0.153846154,3,4,1,5,2,4.75,1
1,0,7,0,0,393,0.857142857,8,1,0.142857143,0.0,0.0,8,11,100.0,5.2,6,1,338,0.0,6,0.0,6,3,1,2,0,5.333333333,1
1,0,13,0,0,-2,0.0,4,0,1.0,0.0,0.0,7,10,100.0,4.0,2,0,138,0.0,7,0.0,3,4,1,1,0,5.5,1
1,0,22,0,0,2232,0.409090909,7,3,0.590909091,100.0,0.0,12,16,16.66666667,4.714285714,8,1,324,0.0,12,0.0,7,2,1,2,1,5.625,1
1,0,36,6985854,0,205,0.611111111,6,0,0.388888889,0.0,0.043478261,11,20,20.0,2.4,7,1,525,0.0,4,0.0,6,1,1,3,1,3.857142857,1
1,0,9,0,0,1880,0.0,5,0,1.0,0.0,0.0,6,9,100.0,4.0,5,0,677,0.0,6,0.0,5,3,1,2,0,4.4,1
0,4,37,3369493,0,5904,0.081081081,0,0,0.918918919,25.0,0.068965517,11,22,100.0,0.0,2,0,1766,0.0,6,0.090909091,2,0,1,2,0,8.5,0
1,0,103,0,1,6831,0.067961165,18,0,0.932038835,0.0,0.054545455,18,28,81.81818182,18.0,4,4,0,0.285714286,4,0.035714286,4,18,1,2,1,10.0,1
0,6,288,683,1,6260,0.097222222,12,0,0.902777778,53.33333333,0.0,17,25,61.53846154,12.0,3,4,2505,0.0,3,0.0,3,12,1,2,0,10.66666667,0
0,4,129,1120148,1,-1,0.19379845,0,0,0.80620155,34.375,0.0,17,25,91.30434783,0.0,2,3,665,0.32,3,0.0,3,0,1,2,0,10.0,0
1,0,15,0,0,-1,0.066666667,64,5,0.933333333,85.71428571,0.398268398,64,23,100.0,14.38461538,14,9,63,1.0,16,0.0,6,2,1,3,1,14.5,1
1,0,4,0,1,-1,0.0,4,0,1.0,100.0,0.0,10,17,100.0,4.0,3,3,0,0.0,3,0.0,3,4,1,2,0,5.666666667,1
0,4,72,581257,1,6749,0.138888889,0,0,0.8611111109999999,25.0,0.0,15,23,81.81818182,0.0,2,3,190,0.2,3,0.0,3,0,1,2,0,9.0,0
0,3,7,0,1,-1,0.428571429,0,0,0.571428571,40.0,0.0,5,18,0.0,0.0,3,3,251,0.666666667,3,0.0,3,0,1,2,1,4.0,0
1,2,30,0,1,5767,0.033333333,32,0,0.966666667,100.0,0.259259259,32,27,100.0,14.66666667,5,4,77,0.0,3,0.0,5,2,1,2,0,13.2,1
0,6,101,0,1,7913,0.138613861,8,0,0.861386139,41.66666667,0.120689655,8,16,100.0,5.8,7,4,487,0.0,3,0.0,3,4,1,2,4,5.714285714,0
